time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z,our_ref_x,our_ref_y,our_ref_z,our_thrust,our_roll_cmd,our_pitch_cmd,our_yaw_rate_cmd,multi_front,multi_back,multi_left,multi_right,multi_up,ai_feat_count,vo_x,vo_y,vo_sigma,pg_x,pg_y,lc_count
0,1.0417,-2.7910,0.0101,-0.0110,-0.0083,0.0063,1.41,0.19,-3.15,0,3.695,0.533,-0.551,-0.031,-0.003,0.021,1.002,0.000,0.000,0.000,0.0130,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,2.1030,0.2110,1.1070,0.1990,2.7090,242,0.0000,0.0000,0.0000,0.0000,0.0000,0
101,1.0410,-2.7912,0.0116,-0.0139,-0.0091,0.0126,1.42,0.18,-3.14,0,3.690,0.340,-0.443,-0.095,-0.004,0.019,1.001,0.000,0.000,0.000,0.0130,0,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,2.1030,0.2110,1.1090,0.1900,2.7090,236,0.0000,0.0000,0.0000,0.0000,0.0000,0
202,1.0410,-2.7912,0.0126,-0.0134,-0.0089,0.0160,1.41,0.17,-3.12,0,3.695,0.185,-0.614,-0.086,-0.003,0.019,1.002,0.000,0.000,0.000,0.0120,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,2.0640,0.2100,1.1090,0.1900,2.6960,249,0.0000,0.0000,0.0000,0.0000,0.0000,0
303,1.0410,-2.7915,0.0129,-0.0142,-0.0104,0.0146,1.42,0.19,-3.11,0,3.690,0.579,-0.629,0.290,-0.001,0.022,1.003,0.000,0.000,0.000,0.0080,0,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,2.0640,0.2100,1.1120,0.1990,2.6960,243,0.0000,0.0000,0.0000,0.0000,0.0000,0
405,1.0406,-2.7912,0.0112,-0.0156,-0.0084,0.0029,1.41,0.20,-3.10,0,3.695,0.262,-0.147,-0.277,-0.003,0.020,1.001,0.000,0.000,0.000,0.0130,0,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,2.0590,0.2090,1.1120,0.1990,2.7020,229,0.0000,0.0000,0.0000,0.0000,0.0000,0
506,1.0411,-2.7912,0.0121,-0.0128,-0.0080,0.0077,1.39,0.17,-3.08,0,3.690,0.409,-0.656,0.150,-0.003,0.022,1.003,0.000,0.000,0.000,0.0110,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,2.0590,0.2090,1.1120,0.1910,2.7020,229,0.0000,0.0000,0.0000,0.0000,0.0000,0
608,1.0416,-2.7914,0.0119,-0.0112,-0.0091,0.0051,1.39,0.21,-3.07,0,3.695,0.524,-0.453,-0.122,-0.007,0.021,0.999,0.000,0.000,0.000,0.0070,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,1.1120,0.1910,2.6940,248,0.0000,0.0000,0.0000,0.0000,0.0000,0
709,1.0406,-2.7914,0.0100,-0.0166,-0.0086,-0.0051,1.40,0.21,-3.05,0,3.690,0.413,-0.431,-0.042,-0.004,0.021,1.001,0.000,0.000,0.000,0.0110,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,1.1110,0.1980,2.6940,277,0.0000,0.0000,0.0000,0.0000,0.0000,0
810,1.0404,-2.7916,0.0103,-0.0170,-0.0083,-0.0016,1.40,0.21,-3.03,0,3.690,0.456,-0.232,-0.171,-0.005,0.021,1.000,0.000,0.000,0.000,0.0090,0,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.2130,1.1110,0.1980,2.7150,298,0.0000,0.0000,0.0000,0.0000,0.0000,0
911,1.0402,-2.7917,0.0097,-0.0173,-0.0084,-0.0034,1.40,0.22,-3.02,0,3.690,0.740,-0.462,-0.329,-0.003,0.020,1.000,0.000,0.000,0.000,0.0100,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.2130,1.1140,0.1970,2.7150,420,0.0000,0.0000,0.0000,0.0000,0.0000,0
1013,1.0395,-2.7917,0.0098,-0.0192,-0.0090,-0.0013,1.40,0.22,-3.01,0,3.695,0.490,-0.557,0.026,-0.002,0.022,1.001,0.000,0.000,0.000,0.0090,-1,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1910,1.1140,0.1970,2.7030,420,0.0000,0.0000,0.0000,0.0000,0.0000,0
1114,1.0397,-2.7917,0.0094,-0.0178,-0.0080,-0.0022,1.39,0.21,-3.00,0,3.690,0.387,-0.381,-0.143,-0.001,0.017,1.003,0.000,0.000,0.000,0.0090,0,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1910,1.1080,0.1900,2.7030,443,0.0000,0.0000,0.0000,0.0000,0.0000,0
1215,1.0399,-2.7916,0.0092,-0.0163,-0.0081,-0.0018,1.39,0.20,-2.99,0,3.695,0.357,-0.781,0.074,-0.005,0.022,1.000,0.000,0.000,0.000,0.0130,0,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1990,1.1080,0.1900,2.6880,216,0.0000,0.0000,0.0000,0.0000,0.0000,0
1317,1.0389,-2.7919,0.0108,-0.0205,-0.0087,0.0069,1.39,0.21,-2.98,0,3.690,0.269,-0.654,0.047,-0.002,0.023,1.002,0.000,0.000,0.000,0.0100,0,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1990,1.1140,0.1990,2.6880,56,0.0000,0.0000,0.0000,0.0000,0.0000,0
1418,1.0398,-2.7917,0.0107,-0.0161,-0.0073,0.0054,1.39,0.21,-2.97,0,3.690,0.285,-0.563,-0.148,-0.003,0.021,0.999,0.000,0.000,0.000,0.0100,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,2.0870,0.2190,1.1140,0.1990,2.6890,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
1519,1.0389,-2.7921,0.0106,-0.0192,-0.0087,0.0038,1.40,0.23,-2.96,0,3.695,0.433,-0.629,0.044,-0.005,0.019,1.001,0.000,0.000,0.000,0.0130,0,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,2.0870,0.2190,1.1110,0.1890,2.6890,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
1570,1.0397,-2.7920,0.0118,-0.0157,-0.0087,0.0100,1.38,0.17,-2.95,0,3.695,0.370,-0.670,0.036,-0.003,0.020,1.003,0.000,0.000,0.000,0.0110,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.9830,0.2070,1.1110,0.1890,2.7030,152,0.0000,0.0000,0.0000,0.0000,0.0000,0
1621,1.0394,-2.7919,0.0118,-0.0172,-0.0079,0.0083,1.39,0.22,-2.93,0,3.690,0.243,-0.679,-0.087,-0.003,0.020,1.002,0.000,0.000,0.000,0.0080,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.9830,0.2070,1.1100,0.2010,2.7030,152,0.0000,0.0000,0.0000,0.0000,0.0000,0
1672,1.0400,-2.7919,0.0104,-0.0150,-0.0074,-0.0002,1.39,0.20,-2.92,0,3.690,0.440,-0.363,-0.048,-0.004,0.021,1.001,0.000,0.000,0.000,0.0110,0,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,2.0200,0.2120,1.1100,0.2010,2.6890,152,0.0000,0.0000,0.0000,0.0000,0.0000,0
1723,1.0399,-2.7917,0.0107,-0.0151,-0.0069,0.0025,1.38,0.18,-2.91,0,3.690,0.320,-0.306,-0.004,-0.004,0.021,1.002,0.000,0.000,0.000,0.0080,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,2.0200,0.2120,1.1110,0.1880,2.6890,350,0.0000,0.0000,0.0000,0.0000,0.0000,0
1774,1.0403,-2.7921,0.0096,-0.0138,-0.0081,-0.0027,1.38,0.19,-2.90,0,3.690,0.514,-0.416,-0.130,-0.003,0.022,1.001,0.000,0.000,0.000,0.0120,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.2070,1.1110,0.1880,2.7020,350,0.0000,0.0000,0.0000,0.0000,0.0000,0
1825,1.0404,-2.7919,0.0106,-0.0132,-0.0070,0.0037,1.38,0.19,-2.89,0,3.690,0.672,-0.422,-0.040,-0.005,0.019,1.002,0.000,0.000,0.000,0.0100,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.2070,1.1140,0.1990,2.7020,441,0.0000,0.0000,0.0000,0.0000,0.0000,0
1877,1.0395,-2.7921,0.0105,-0.0175,-0.0083,0.0030,1.39,0.26,-2.88,0,3.695,0.643,-0.531,-0.141,-0.002,0.022,1.002,0.000,0.000,0.000,0.0110,0,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,2.0730,0.2020,1.1140,0.1990,2.6990,441,0.0000,0.0000,0.0000,0.0000,0.0000,0
1928,1.0398,-2.7919,0.0109,-0.0158,-0.0069,0.0053,1.38,0.21,-2.86,0,3.690,0.402,-0.461,-0.282,-0.004,0.022,1.005,0.000,0.000,0.000,0.0140,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,2.0730,0.2020,1.1130,0.1870,2.6990,441,0.0000,0.0000,0.0000,0.0000,0.0000,0
1979,1.0397,-2.7919,0.0125,-0.0164,-0.0072,0.0135,1.39,0.21,-2.85,0,3.690,0.287,-0.459,-0.104,-0.004,0.021,1.003,0.000,0.000,0.000,0.0090,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.2110,1.1130,0.1870,2.7030,441,0.0000,0.0000,0.0000,0.0000,0.0000,0
2029,1.0394,-2.7920,0.0114,-0.0173,-0.0077,0.0053,1.40,0.21,-2.84,0,3.690,0.674,-0.762,0.088,-0.002,0.019,1.002,0.000,0.000,0.000,0.0110,0,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.2110,1.1140,0.2000,2.7030,233,0.0000,0.0000,0.0000,0.0000,0.0000,0
2081,1.0395,-2.7922,0.0114,-0.0157,-0.0082,0.0048,1.40,0.21,-2.82,0,3.690,0.502,-0.470,-0.164,-0.003,0.020,0.999,0.000,0.000,0.000,0.0110,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.2010,1.1140,0.2000,2.7080,233,0.0000,0.0000,0.0000,0.0000,0.0000,0
2132,1.0393,-2.7923,0.0114,-0.0163,-0.0087,0.0038,1.41,0.21,-2.81,0,3.690,0.251,-0.550,-0.324,-0.004,0.021,1.000,0.000,0.000,0.000,0.0100,0,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.2010,1.1150,0.1870,2.7080,233,0.0000,0.0000,0.0000,0.0000,0.0000,0
2182,1.0397,-2.7923,0.0109,-0.0140,-0.0087,0.0011,1.41,0.20,-2.79,0,3.690,0.162,-0.656,-0.242,-0.002,0.019,1.003,0.000,0.000,0.000,0.0100,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,1.1150,0.1870,2.7090,207,0.0000,0.0000,0.0000,0.0000,0.0000,0
2234,1.0388,-2.7926,0.0106,-0.0179,-0.0100,-0.0005,1.41,0.27,-2.78,0,3.690,0.099,-0.621,-0.074,-0.002,0.021,1.004,0.000,0.000,0.000,0.0110,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,1.1140,0.2000,2.7090,207,0.0000,0.0000,0.0000,0.0000,0.0000,0
2293,1.0386,-2.7927,0.0108,-0.0178,-0.0100,0.0016,1.41,0.23,-2.77,0,3.695,0.446,-0.650,-0.033,-0.003,0.021,1.004,0.000,0.000,0.000,0.0070,0,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.9580,0.0000,1.1140,0.2000,2.7110,207,0.0000,0.0000,0.0000,0.0000,0.0000,0
2344,1.0384,-2.7928,0.0092,-0.0173,-0.0093,-0.0057,1.41,0.23,-2.76,0,3.690,0.396,-0.830,0.019,-0.003,0.019,0.999,0.000,0.000,0.000,0.0080,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.9580,0.0000,1.1110,0.1880,2.7110,239,0.0000,0.0000,0.0000,0.0000,0.0000,0
2395,1.0380,-2.7927,0.0086,-0.0188,-0.0092,-0.0075,1.41,0.25,-2.75,0,3.695,0.463,-0.628,-0.053,-0.004,0.019,1.002,0.000,0.000,0.000,0.0110,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,2.0990,0.2060,1.1110,0.1880,2.7020,295,0.0000,0.0000,0.0000,0.0000,0.0000,0
